Customer ID,Age,Age Group,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Impulse Item,Accessory,Extended Warranty,Add-on Total
11257,45,45-54,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,6/10/24,Expedited,Extended Warranty,0,0,1,26.75
11257,45,45-54,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,8/13/24,Same Day,None,0,0,0,0
11258,36,35-44,Female,Yes,Laptop,LTP123,2,Cancelled,Credit Card,6068.88,674.32,9,4/10/24,Same Day,Impulse Item,1,0,0,69.27
11258,36,35-44,Female,No,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,7/8/24,Same Day,"Impulse Item, Accessory, Extended Warranty",1,1,1,219.58
11258,36,35-44,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,8/25/24,Expedited,Impulse Item,1,0,0,16.99
11260,61,55-64,Female,No,Headphones,HDP456,1,Completed,Credit Card,2528.26,361.18,7,3/26/24,Expedited,Impulse Item,1,0,0,19.55
11261,59,55-64,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,4/2/24,Expedited,"Extended Warranty, Extended Warranty",0,0,2,118.51
11263,77,75-80,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,3/4/24,Standard,"Extended Warranty, Accessory, Impulse Item",1,1,1,237.39
11263,77,75-80,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,6/21/24,Expedited,"Impulse Item, Accessory, Extended Warranty",1,1,1,128.37
11265,31,25-34,Male,Yes,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,1/26/24,Expedited,"Extended Warranty, Accessory",0,1,1,94.16
11266,33,25-34,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,1/23/24,Same Day,"Accessory, Accessory, Extended Warranty",0,2,1,83.91
11267,24,18-24,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,3/15/24,Standard,None,0,0,0,0
11267,24,18-24,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,6838.08,1139.68,6,8/28/24,Standard,"Extended Warranty, Extended Warranty, Accessory",0,1,2,144.39
11269,65,65-74,Male,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,9/23/24,Standard,None,0,0,0,0
11270,37,35-44,Female,No,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,2/17/24,Same Day,"Accessory, Accessory",0,2,0,107.17
11270,37,35-44,Female,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,3/20/24,Same Day,"Extended Warranty, Impulse Item, Accessory",1,1,1,125.59
11270,37,35-44,Female,No,Laptop,LTP123,1,Completed,Credit Card,674.32,674.32,1,4/2/24,Expedited,"Accessory, Extended Warranty",0,1,1,133.7
11270,37,35-44,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,8/8/24,Standard,"Impulse Item, Impulse Item, Extended Warranty",2,0,1,214.39
11271,40,35-44,Male,No,Tablet,TBL345,4,Completed,Credit Card,2359.23,786.41,3,1/14/24,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,116.37
11271,40,35-44,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,3611.8,361.18,10,2/20/24,Expedited,"Impulse Item, Extended Warranty",1,0,1,132.35
11271,40,35-44,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,9/2/24,Expedited,"Impulse Item, Accessory, Impulse Item",2,1,0,216.08
11272,61,55-64,Female,No,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,1/12/24,Standard,"Impulse Item, Accessory",1,1,0,168.7
11274,68,65-74,Male,Yes,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,1/25/24,Standard,"Extended Warranty, Extended Warranty",0,0,2,126
11275,36,35-44,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,6/18/24,Same Day,"Extended Warranty, Impulse Item",1,0,1,118.43
11276,32,25-34,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,8/6/24,Same Day,Accessory,0,1,0,87.4
11278,61,55-64,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,4/13/24,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,202.69
11278,61,55-64,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4595,459.5,10,7/1/24,Same Day,None,0,0,0,0
11279,34,25-34,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,361.18,361.18,1,5/10/24,Standard,"Impulse Item, Impulse Item",2,0,0,79.23
11280,53,45-54,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,8/16/24,Standard,Extended Warranty,0,0,1,51.45
11280,53,45-54,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,2167.08,361.18,6,8/31/24,Same Day,"Impulse Item, Impulse Item",2,0,0,106.51
11281,22,18-24,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,5/9/24,Standard,"Extended Warranty, Accessory, Impulse Item",1,1,1,177.8
11282,29,25-34,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,1/17/24,Standard,"Accessory, Impulse Item, Impulse Item",2,1,0,203.7
11282,29,25-34,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,6838.08,1139.68,6,4/16/24,Standard,"Extended Warranty, Accessory, Impulse Item",1,1,1,119.05
11282,29,25-34,Male,No,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,8/13/24,Standard,None,0,0,0,0
11283,57,55-64,Male,Yes,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,5/16/24,Same Day,"Accessory, Extended Warranty, Extended Warranty",0,1,2,150.64
11284,63,55-64,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,1/17/24,Same Day,"Extended Warranty, Impulse Item, Impulse Item",2,0,1,223.04
11285,35,35-44,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,4558.72,1139.68,4,1/1/24,Standard,Accessory,0,1,0,97.2
11285,35,35-44,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,1/15/24,Standard,"Impulse Item, Extended Warranty",1,0,1,133.37
11286,47,45-54,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,3/7/24,Standard,None,0,0,0,0
11286,47,45-54,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,8/28/24,Standard,Accessory,0,1,0,96.58
11287,41,35-44,Female,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,3371.6,674.32,5,3/31/24,Expedited,Impulse Item,1,0,0,58.87
11288,25,25-34,Female,No,Tablet,TBL345,5,Cancelled,PayPal,3932.05,786.41,5,5/8/24,Expedited,Extended Warranty,0,0,1,81.1
11288,25,25-34,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595,459.5,10,7/1/24,Expedited,Extended Warranty,0,0,1,63.07
11289,80,75-80,Female,No,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,8/3/24,Expedited,Impulse Item,1,0,0,81.34
11290,37,35-44,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,3/1/24,Same Day,Extended Warranty,0,0,1,34.69
11291,61,55-64,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,6/18/24,Expedited,"Accessory, Accessory",0,2,0,95.79
11293,36,35-44,Female,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2/23/24,Standard,None,0,0,0,0
11293,36,35-44,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2/27/24,Same Day,None,0,0,0,0
11293,36,35-44,Female,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,6/24/24,Expedited,"Impulse Item, Accessory",1,1,0,79.92
11293,36,35-44,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,8/5/24,Same Day,"Impulse Item, Extended Warranty",1,0,1,160.04
11294,20,18-24,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,919,459.5,2,1/5/24,Standard,None,0,0,0,0
11295,19,18-24,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2/20/24,Expedited,"Extended Warranty, Accessory",0,1,1,79.03
11295,19,18-24,Male,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,4/25/24,Same Day,None,0,0,0,0
11295,19,18-24,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919,459.5,2,5/30/24,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,91.83
11295,19,18-24,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,6/15/24,Standard,"Extended Warranty, Impulse Item, Extended Warranty",1,0,2,151.64
11300,23,18-24,Female,Yes,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2/4/24,Expedited,"Accessory, Accessory",0,2,0,71.13
11301,35,35-44,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,4/28/24,Same Day,Accessory,0,1,0,18.61
11301,35,35-44,Female,No,Headphones,HDP456,1,Completed,PayPal,1083.54,361.18,3,5/5/24,Standard,"Extended Warranty, Extended Warranty",0,0,2,60.81
11303,41,35-44,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,9/3/24,Same Day,"Impulse Item, Accessory, Impulse Item",2,1,0,174.67
11303,41,35-44,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,1572.82,786.41,2,9/17/24,Same Day,"Impulse Item, Impulse Item",2,0,0,63.87
11303,41,35-44,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,9/20/24,Same Day,Extended Warranty,0,0,1,52.5
11305,56,55-64,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,3/12/24,Expedited,"Accessory, Impulse Item",1,1,0,123.76
11306,65,65-74,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,4/9/24,Expedited,"Accessory, Accessory, Impulse Item",1,2,0,233.11
11307,31,25-34,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,361.18,361.18,1,5/20/24,Same Day,Accessory,0,1,0,85.96
11308,61,55-64,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,1/4/24,Same Day,"Extended Warranty, Accessory",0,1,1,129.38
11308,61,55-64,Male,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,1/12/24,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,143.47
11309,38,35-44,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,1/7/24,Standard,"Accessory, Impulse Item, Impulse Item",2,1,0,127.37
11309,38,35-44,Female,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,3/10/24,Standard,"Extended Warranty, Accessory",0,1,1,166.84
11309,38,35-44,Female,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,6/20/24,Standard,"Extended Warranty, Extended Warranty",0,0,2,69.75
11309,38,35-44,Female,No,Tablet,TBL345,3,Cancelled,PayPal,2359.23,786.41,3,8/17/24,Expedited,"Accessory, Accessory",0,2,0,170.1
11310,63,55-64,Male,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,1/24/24,Expedited,Accessory,0,1,0,96.29
11310,63,55-64,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838,459.5,4,2/3/24,Same Day,"Impulse Item, Extended Warranty, Impulse Item",2,0,1,134.97
11310,63,55-64,Male,No,Smartphone,SMP234,1,Completed,Credit Card,9117.44,1139.68,8,9/13/24,Same Day,Impulse Item,1,0,0,44.42
11311,60,55-64,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,1/18/24,Standard,"Accessory, Accessory, Accessory",0,3,0,96.83
11311,60,55-64,Male,No,Smartwatch,SWT567,1,Completed,PayPal,2297.5,459.5,5,6/10/24,Same Day,Extended Warranty,0,0,1,60.32
11312,28,25-34,Female,No,Headphones,HDP456,3,Completed,Credit Card,1444.72,361.18,4,5/26/24,Expedited,"Extended Warranty, Impulse Item",1,0,1,109.11
11312,28,25-34,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,6/24/24,Standard,None,0,0,0,0
11312,28,25-34,Female,No,Headphones,HDP456,1,Cancelled,PayPal,361.18,361.18,1,7/16/24,Same Day,None,0,0,0,0
11313,47,45-54,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1444.72,361.18,4,3/19/24,Standard,"Accessory, Accessory, Impulse Item",1,2,0,168.07
11313,47,45-54,Female,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,9/17/24,Same Day,"Accessory, Accessory",0,2,0,145.14
11317,56,55-64,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,722.36,361.18,2,6/30/24,Expedited,"Impulse Item, Extended Warranty, Impulse Item",2,0,1,204.09
11318,45,45-54,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,9/18/24,Same Day,"Impulse Item, Impulse Item",2,0,0,108.99
11319,24,18-24,Female,No,Headphones,HDP456,3,Cancelled,PayPal,722.36,361.18,2,6/17/24,Expedited,"Extended Warranty, Impulse Item",1,0,1,161.74
11322,44,35-44,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,10257.12,1139.68,9,6/1/24,Standard,Extended Warranty,0,0,1,66.32
11323,24,18-24,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,8/27/24,Standard,"Impulse Item, Impulse Item",2,0,0,60.89
11323,24,18-24,Male,No,Tablet,TBL345,5,Completed,Credit Card,5504.87,786.41,7,9/12/24,Expedited,"Impulse Item, Impulse Item",2,0,0,56.74
11324,29,25-34,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2889.44,361.18,8,1/22/24,Standard,None,0,0,0,0
11324,29,25-34,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,3/23/24,Expedited,Extended Warranty,0,0,1,40.6
11324,29,25-34,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4595,459.5,10,4/15/24,Standard,"Extended Warranty, Accessory, Accessory",0,2,1,265.56
11325,27,25-34,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1838,459.5,4,2/26/24,Expedited,None,0,0,0,0
11326,55,55-64,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1838,459.5,4,4/24/24,Same Day,"Extended Warranty, Impulse Item",1,0,1,129.39
11326,55,55-64,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,8/30/24,Same Day,None,0,0,0,0
11327,36,35-44,Male,No,Headphones,HDP456,2,Completed,Credit Card,3611.8,361.18,10,1/4/24,Expedited,Extended Warranty,0,0,1,69.57
11327,36,35-44,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,6/23/24,Expedited,"Accessory, Extended Warranty",0,1,1,36.02
11328,43,35-44,Female,Yes,Laptop,LTP123,4,Completed,PayPal,2697.28,674.32,4,1/4/24,Same Day,None,0,0,0,0
11331,48,45-54,Male,No,Laptop,LTP123,4,Completed,Credit Card,1348.64,674.32,2,8/5/24,Same Day,Extended Warranty,0,0,1,35.07
11332,48,45-54,Male,No,Smartphone,SMP234,4,Completed,PayPal,7977.76,1139.68,7,1/20/24,Same Day,None,0,0,0,0
11332,48,45-54,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,4558.72,1139.68,4,1/31/24,Standard,"Accessory, Extended Warranty, Extended Warranty",0,1,2,188.09
11332,48,45-54,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,4/6/24,Standard,Impulse Item,1,0,0,52.15
11332,48,45-54,Male,Yes,Tablet,TBL345,2,Completed,PayPal,3932.05,786.41,5,8/23/24,Standard,None,0,0,0,0
11333,26,25-34,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,5/9/24,Expedited,"Accessory, Impulse Item, Accessory",1,2,0,129.19
11334,73,65-74,Female,No,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,3/30/24,Same Day,Extended Warranty,0,0,1,17.39
11334,73,65-74,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,6/28/24,Same Day,"Impulse Item, Accessory",1,1,0,131.37
11335,49,45-54,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,5698.4,1139.68,5,7/30/24,Expedited,None,0,0,0,0
11336,65,65-74,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1838,459.5,4,1/15/24,Standard,"Accessory, Accessory, Extended Warranty",0,2,1,87.96
11336,65,65-74,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,1/17/24,Standard,"Extended Warranty, Impulse Item, Extended Warranty",1,0,2,71.3
11336,65,65-74,Female,Yes,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,1/17/24,Same Day,None,0,0,0,0
11336,65,65-74,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,1139.68,1139.68,1,2/7/24,Same Day,"Accessory, Extended Warranty, Impulse Item",1,1,1,250.21
11337,59,55-64,Male,No,Tablet,TBL345,1,Cancelled,PayPal,6291.28,786.41,8,1/1/24,Same Day,Accessory,0,1,0,31.18
11338,60,55-64,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,1139.68,1139.68,1,3/16/24,Same Day,"Accessory, Extended Warranty",0,1,1,101.23
11338,60,55-64,Male,No,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,5/15/24,Same Day,None,0,0,0,0
11338,60,55-64,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,1139.68,1139.68,1,7/6/24,Same Day,"Extended Warranty, Impulse Item, Accessory",1,1,1,134.36
11338,60,55-64,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,8/21/24,Same Day,None,0,0,0,0
11339,21,18-24,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,7/29/24,Standard,Impulse Item,1,0,0,25.36
11339,21,18-24,Male,Yes,Smartwatch,SWT567,1,Cancelled,Bank Transfer,2757,459.5,6,8/13/24,Expedited,"Accessory, Extended Warranty",0,1,1,163.35
11340,38,35-44,Female,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,9/13/24,Expedited,Accessory,0,1,0,17.3
11342,29,25-34,Female,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,3/11/24,Standard,"Impulse Item, Extended Warranty, Extended Warranty",1,0,2,135.1
11342,29,25-34,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,4/3/24,Expedited,"Impulse Item, Accessory",1,1,0,131.23
11343,76,75-80,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,3/22/24,Standard,None,0,0,0,0
11344,32,25-34,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2/28/24,Same Day,"Extended Warranty, Impulse Item, Accessory",1,1,1,128.52
11346,28,25-34,Female,No,Smartwatch,SWT567,3,Completed,PayPal,1378.5,459.5,3,8/18/24,Expedited,Extended Warranty,0,0,1,52.06
11347,56,55-64,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,1/22/24,Standard,Extended Warranty,0,0,1,11.82
11349,22,18-24,Male,Yes,Tablet,TBL345,5,Cancelled,Credit Card,4718.46,786.41,6,1/10/24,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",0,0,3,224.75
11349,22,18-24,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,1/14/24,Expedited,"Impulse Item, Accessory, Extended Warranty",1,1,1,101.75
11350,35,35-44,Female,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,8/29/24,Expedited,"Accessory, Extended Warranty, Impulse Item",1,1,1,181.13
11351,78,75-80,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,5/28/24,Expedited,"Accessory, Accessory",0,2,0,91.72
11351,78,75-80,Female,No,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,9/23/24,Same Day,Impulse Item,1,0,0,50.73
11354,29,25-34,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2/4/24,Same Day,"Extended Warranty, Accessory, Impulse Item",1,1,1,127.86
11355,68,65-74,Female,Yes,Smartwatch,SWT567,2,Cancelled,Credit Card,3676,459.5,8,4/13/24,Same Day,Impulse Item,1,0,0,70.97
11355,68,65-74,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,8/17/24,Standard,"Impulse Item, Extended Warranty, Accessory",1,1,1,196.15
11357,71,65-74,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,3/23/24,Same Day,None,0,0,0,0
11357,71,65-74,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757,459.5,6,7/12/24,Same Day,None,0,0,0,0
11359,65,65-74,Female,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2/23/24,Expedited,Extended Warranty,0,0,1,32.19
11359,65,65-74,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676,459.5,8,6/6/24,Same Day,Accessory,0,1,0,55.96
11359,65,65-74,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,1378.5,459.5,3,7/17/24,Same Day,"Accessory, Extended Warranty",0,1,1,46.48
11360,76,75-80,Female,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2/2/24,Expedited,"Impulse Item, Accessory",1,1,0,91.06
11361,64,55-64,Female,No,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,1/26/24,Standard,"Accessory, Impulse Item",1,1,0,111.32
11361,64,55-64,Female,Yes,Laptop,LTP123,2,Cancelled,Credit Card,1348.64,674.32,2,3/2/24,Standard,Extended Warranty,0,0,1,10.66
11362,61,55-64,Male,No,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,1/20/24,Same Day,"Accessory, Extended Warranty, Accessory",0,2,1,225.28
11362,61,55-64,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,4/15/24,Same Day,"Accessory, Impulse Item, Impulse Item",2,1,0,77.04
11362,61,55-64,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,7/10/24,Expedited,None,0,0,0,0
11363,45,45-54,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,1/15/24,Standard,Impulse Item,1,0,0,58.82
11364,40,35-44,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,1/9/24,Standard,"Accessory, Extended Warranty, Impulse Item",1,1,1,198.04
11364,40,35-44,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,7/8/24,Standard,"Extended Warranty, Accessory, Accessory",0,2,1,194.52
11365,26,25-34,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2889.44,361.18,8,3/24/24,Standard,"Accessory, Impulse Item",1,1,0,41.83
11366,75,75-80,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,4718.46,786.41,6,7/21/24,Same Day,None,0,0,0,0
11367,68,65-74,Male,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,1/21/24,Same Day,"Accessory, Impulse Item, Accessory",1,2,0,129.24
11368,34,25-34,Female,No,Tablet,TBL345,2,Cancelled,PayPal,3932.05,786.41,5,1/30/24,Same Day,"Impulse Item, Extended Warranty, Accessory",1,1,1,133.88
11369,72,65-74,Female,Yes,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,1/5/24,Same Day,"Accessory, Impulse Item",1,1,0,100.76
11370,34,25-34,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2/20/24,Expedited,Impulse Item,1,0,0,73.74
11370,34,25-34,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,8/15/24,Same Day,"Accessory, Accessory",0,2,0,87.12
11372,55,55-64,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,2889.44,361.18,8,1/22/24,Expedited,"Extended Warranty, Accessory, Accessory",0,2,1,126.88
11373,57,55-64,Male,Yes,Smartphone,SMP234,4,Cancelled,PayPal,3419.04,1139.68,3,8/14/24,Standard,"Extended Warranty, Impulse Item, Extended Warranty",1,0,2,183.24
11373,57,55-64,Male,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,8/20/24,Standard,"Extended Warranty, Accessory",0,1,1,97.85
11374,78,75-80,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,7977.76,1139.68,7,1/14/24,Same Day,"Impulse Item, Accessory, Impulse Item",2,1,0,133.34
11375,52,45-54,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,3216.5,459.5,7,9/5/24,Standard,"Extended Warranty, Accessory, Accessory",0,2,1,175.46
11377,24,18-24,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676,459.5,8,1/14/24,Standard,None,0,0,0,0
11377,24,18-24,Male,No,Laptop,LTP123,4,Cancelled,PayPal,2697.28,674.32,4,3/23/24,Standard,None,0,0,0,0
11378,40,35-44,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,1/4/24,Expedited,"Accessory, Accessory, Accessory",0,3,0,159.38
11378,40,35-44,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,1572.82,786.41,2,8/25/24,Same Day,None,0,0,0,0
11379,30,25-34,Male,Yes,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,6/8/24,Same Day,Extended Warranty,0,0,1,20.33
11380,19,18-24,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,3/26/24,Same Day,None,0,0,0,0
11380,19,18-24,Female,No,Headphones,HDP456,4,Cancelled,PayPal,1444.72,361.18,4,9/16/24,Same Day,"Accessory, Extended Warranty",0,1,1,64.13
11382,43,35-44,Female,No,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,7/20/24,Same Day,None,0,0,0,0
11382,43,35-44,Female,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,2022.96,674.32,3,7/31/24,Same Day,"Impulse Item, Extended Warranty",1,0,1,125.24
11383,77,75-80,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,6/28/24,Same Day,None,0,0,0,0
11383,77,75-80,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,1572.82,786.41,2,7/24/24,Same Day,Extended Warranty,0,0,1,11.69
11383,77,75-80,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,8/16/24,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",1,0,2,120.62
11384,30,25-34,Female,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,1/16/24,Standard,"Accessory, Extended Warranty, Impulse Item",1,1,1,174.01
11384,30,25-34,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,2757,459.5,6,3/25/24,Standard,None,0,0,0,0
